pair_id,citing_official_year,citing_query_doi,citing_resolved_doi,citing_title,citing_pdf_path,citing_note_path,cited_official_year,cited_query_doi,cited_resolved_doi,cited_title,cited_pdf_path,cited_note_path,matched_reference_count,match_type_breakdown,matched_reference_evidence_json
10.1177_00222437241230912__cites__10.1509_jmr.12.0075,2024,10.1177/00222437241230912,10.1177/00222437241230912,Disentangling Product Comparisons with the Attribute–Hedonic Model,data\jmr_2000_2025\pdfs\2024\10.1177_00222437241230912.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1177_00222437241230912.json,2014,10.1509/jmr.12.0075,10.1509/jmr.12.0075,Multiple Reference Points in Sequential Hedonic Evaluation: An Empirical Analysis,data\jmr_2000_2025\pdfs\2014\10.1509_jmr.12.0075.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.12.0075.json,1,"{""doi"": 1}","[{""reference_index"": 15, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmr.12.0075"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1177_00222437241230912__cites__10.1509_jmr.13.0081,2024,10.1177/00222437241230912,10.1177/00222437241230912,Disentangling Product Comparisons with the Attribute–Hedonic Model,data\jmr_2000_2025\pdfs\2024\10.1177_00222437241230912.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1177_00222437241230912.json,2015,10.1509/jmr.13.0081,10.1509/jmr.13.0081,More than a Feeling: Emotional Contagion Effects in Persuasive Communication,data\jmr_2000_2025\pdfs\2015\10.1509_jmr.13.0081.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.13.0081.json,1,"{""doi"": 1}","[{""reference_index"": 18, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmr.13.0081"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1177_00222437241240694__cites__10.1509_jmkr.43.3.345,2024,10.1177/00222437241240694,10.1177/00222437241240694,The Power of a Star Rating: Differential Effects of Customer Rating Formats on Magnitude Perceptions and Consumer Reactions,data\jmr_2000_2025\pdfs\2024\10.1177_00222437241240694.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1177_00222437241240694.json,2006,10.1509/jmkr.43.3.345,10.1509/jmkr.43.3.345,The Effect of Word of Mouth on Sales: Online Book Reviews,data\jmr_2000_2025\pdfs\2006\10.1509_jmkr.43.3.345.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.43.3.345.json,1,"{""doi"": 1}","[{""reference_index"": 8, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.43.3.345"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1177_00222437241240694__cites__10.1509_jmkr.45.4.437,2024,10.1177/00222437241240694,10.1177/00222437241240694,The Power of a Star Rating: Differential Effects of Customer Rating Formats on Magnitude Perceptions and Consumer Reactions,data\jmr_2000_2025\pdfs\2024\10.1177_00222437241240694.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1177_00222437241240694.json,2008,10.1509/jmkr.45.4.437,10.1509/jmkr.45.4.437,Attentional Contrast during Sequential Judgments: A Source of the Number-of-Levels Effect,data\jmr_2000_2025\pdfs\2008\10.1509_jmkr.45.4.437.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.45.4.437.json,1,"{""doi"": 1}","[{""reference_index"": 17, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.45.4.437"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1177_00222437241240694__cites__10.1177_0022243720932532,2024,10.1177/00222437241240694,10.1177/00222437241240694,The Power of a Star Rating: Differential Effects of Customer Rating Formats on Magnitude Perceptions and Consumer Reactions,data\jmr_2000_2025\pdfs\2024\10.1177_00222437241240694.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1177_00222437241240694.json,2020,10.1177/0022243720932532,10.1177/0022243720932532,The Left-Digit Bias: When and Why Are Consumers Penny Wise and Pound Foolish?,data\jmr_2000_2025\pdfs\2020\10.1177_0022243720932532.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1177_0022243720932532.json,1,"{""doi"": 1}","[{""reference_index"": 49, ""match_type"": ""doi"", ""ref_doi"": ""10.1177/0022243720932532"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1177_00222437241240694__cites__10.1177_0022243720941832,2024,10.1177/00222437241240694,10.1177/00222437241240694,The Power of a Star Rating: Differential Effects of Customer Rating Formats on Magnitude Perceptions and Consumer Reactions,data\jmr_2000_2025\pdfs\2024\10.1177_00222437241240694.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1177_00222437241240694.json,2020,10.1177/0022243720941832,10.1177/0022243720941832,"The Polarity of Online Reviews: Prevalence, Drivers and Implications",data\jmr_2000_2025\pdfs\2020\10.1177_0022243720941832.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1177_0022243720941832.json,1,"{""doi"": 1}","[{""reference_index"": 46, ""match_type"": ""doi"", ""ref_doi"": ""10.1177/0022243720941832"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1177_00222437241240694__cites__10.1177_00222437211002128,2024,10.1177/00222437241240694,10.1177/00222437241240694,The Power of a Star Rating: Differential Effects of Customer Rating Formats on Magnitude Perceptions and Consumer Reactions,data\jmr_2000_2025\pdfs\2024\10.1177_00222437241240694.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1177_00222437241240694.json,2021,10.1177/00222437211002128,10.1177/00222437211002128,Do Animated Line Graphs Increase Risk Inferences?,data\jmr_2000_2025\pdfs\2021\10.1177_00222437211002128.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1177_00222437211002128.json,1,"{""doi"": 1}","[{""reference_index"": 29, ""match_type"": ""doi"", ""ref_doi"": ""10.1177/00222437211002128"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1177_00222437241244736__cites__10.1509_jmr.14.0048,2024,10.1177/00222437241244736,10.1177/00222437241244736,The Value of Genetic Data in Predicting Preferences: A Study of Food Taste,data\jmr_2000_2025\pdfs\2024\10.1177_00222437241244736.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1177_00222437241244736.json,2015,10.1509/jmr.14.0048,10.1509/jmr.14.0048,"Consumer Neuroscience: Applications, Challenges, and Possible Solutions",data\jmr_2000_2025\pdfs\2015\10.1509_jmr.14.0048.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.14.0048.json,1,"{""doi"": 1}","[{""reference_index"": 44, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmr.14.0048"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1177_00222437241246752__cites__10.1509_jmkr.45.3.280,2024,10.1177/00222437241246752,10.1177/00222437241246752,A Topic-Based Segmentation Model for Identifying Segment-Level Drivers of Star Ratings from Unstructured Text Reviews,data\jmr_2000_2025\pdfs\2024\10.1177_00222437241246752.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1177_00222437241246752.json,2008,10.1509/jmkr.45.3.280,10.1509/jmkr.45.3.280,A Clusterwise Bilinear Multidimensional Scaling Methodology for Simultaneous Segmentation and Positioning Analyses,data\jmr_2000_2025\pdfs\2008\10.1509_jmkr.45.3.280.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.45.3.280.json,1,"{""doi"": 1}","[{""reference_index"": 17, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.45.3.280"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1177_00222437241246752__cites__10.1509_jmr.10.0395,2024,10.1177/00222437241246752,10.1177/00222437241246752,A Topic-Based Segmentation Model for Identifying Segment-Level Drivers of Star Ratings from Unstructured Text Reviews,data\jmr_2000_2025\pdfs\2024\10.1177_00222437241246752.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1177_00222437241246752.json,2012,10.1509/jmr.10.0395,10.1509/jmr.10.0395,Model-Based Segmentation Featuring Simultaneous Segment-Level Variable Selection,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0395.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.10.0395.json,1,"{""doi"": 1}","[{""reference_index"": 34, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmr.10.0395"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1177_00222437241246752__cites__10.1509_jmr.13.0056,2024,10.1177/00222437241246752,10.1177/00222437241246752,A Topic-Based Segmentation Model for Identifying Segment-Level Drivers of Star Ratings from Unstructured Text Reviews,data\jmr_2000_2025\pdfs\2024\10.1177_00222437241246752.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1177_00222437241246752.json,2013,10.1509/jmr.13.0056,10.1509/jmr.13.0056,"Implementing Managerial Constraints in Model-Based Segmentation: Extensions of Kim, Fong, and DeSarbo (2012) with an Application to Heterogeneous Perceptions of Service Quality",data\jmr_2000_2025\pdfs\2013\10.1509_jmr.13.0056.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.13.0056.json,1,"{""doi"": 1}","[{""reference_index"": 32, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmr.13.0056"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1177_00222437241246752__cites__10.1509_jmr.12.0106,2024,10.1177/00222437241246752,10.1177/00222437241246752,A Topic-Based Segmentation Model for Identifying Segment-Level Drivers of Star Ratings from Unstructured Text Reviews,data\jmr_2000_2025\pdfs\2024\10.1177_00222437241246752.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1177_00222437241246752.json,2014,10.1509/jmr.12.0106,10.1509/jmr.12.0106,Mining Marketing Meaning from Online Chatter: Strategic Brand Analysis of Big Data Using Latent Dirichlet Allocation,data\jmr_2000_2025\pdfs\2014\10.1509_jmr.12.0106.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.12.0106.json,1,"{""doi"": 1}","[{""reference_index"": 61, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmr.12.0106"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1177_00222437241246752__cites__10.1509_jmr.14.0186,2024,10.1177/00222437241246752,10.1177/00222437241246752,A Topic-Based Segmentation Model for Identifying Segment-Level Drivers of Star Ratings from Unstructured Text Reviews,data\jmr_2000_2025\pdfs\2024\10.1177_00222437241246752.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1177_00222437241246752.json,2017,10.1509/jmr.14.0186,10.1509/jmr.14.0186,A New Method to Aid Copy Testing of Paid Search Text Advertisements,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0186.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.14.0186.json,1,"{""doi"": 1}","[{""reference_index"": 52, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmr.14.0186"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1177_00222437241246752__cites__10.1177_00222437211052500,2024,10.1177/00222437241246752,10.1177/00222437241246752,A Topic-Based Segmentation Model for Identifying Segment-Level Drivers of Star Ratings from Unstructured Text Reviews,data\jmr_2000_2025\pdfs\2024\10.1177_00222437241246752.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1177_00222437241246752.json,2022,10.1177/00222437211052500,10.1177/00222437211052500,Attribute Sentiment Scoring with Online Text Reviews: Accounting for Language Structure and Missing Attributes,data\jmr_2000_2025\pdfs\2022\10.1177_00222437211052500.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1177_00222437211052500.json,1,"{""doi"": 1}","[{""reference_index"": 10, ""match_type"": ""doi"", ""ref_doi"": ""10.1177/00222437211052500"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1177_00222437241248413__cites__10.1509_jmkr.2005.42.4.431,2024,10.1177/00222437241248413,10.1177/00222437241248413,Keep It Simple? Consumer Perceptions of Brand Simplicity and Risk,data\jmr_2000_2025\pdfs\2024\10.1177_00222437241248413.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1177_00222437241248413.json,2005,10.1509/jmkr.2005.42.4.431,10.1509/jmkr.2005.42.4.431,Feature Fatigue: When Product Capabilities Become Too Much of a Good Thing,data\jmr_2000_2025\pdfs\2005\10.1509_jmkr.2005.42.4.431.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.2005.42.4.431.json,1,"{""doi"": 1}","[{""reference_index"": 65, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.2005.42.4.431"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1177_00222437241248413__cites__10.1509_jmkr.47.2.312,2024,10.1177/00222437241248413,10.1177/00222437241248413,Keep It Simple? Consumer Perceptions of Brand Simplicity and Risk,data\jmr_2000_2025\pdfs\2024\10.1177_00222437241248413.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1177_00222437241248413.json,2010,10.1509/jmkr.47.2.312,10.1509/jmkr.47.2.312,"Great Expectations?! Assortment Size, Expectations, and Satisfaction",data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.2.312.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.47.2.312.json,1,"{""doi"": 1}","[{""reference_index"": 16, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.47.2.312"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1177_00222437241248413__cites__10.1509_jmr.10.0428,2024,10.1177/00222437241248413,10.1177/00222437241248413,Keep It Simple? Consumer Perceptions of Brand Simplicity and Risk,data\jmr_2000_2025\pdfs\2024\10.1177_00222437241248413.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1177_00222437241248413.json,2012,10.1509/jmr.10.0428,10.1509/jmr.10.0428,Get It? Got It. Good! Enhancing New Product Acceptance by Facilitating Resolution of Extreme Incongruity,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0428.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.10.0428.json,1,"{""doi"": 1}","[{""reference_index"": 28, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmr.10.0428"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1177_00222437241248413__cites__10.1509_jmr.16.0429,2024,10.1177/00222437241248413,10.1177/00222437241248413,Keep It Simple? Consumer Perceptions of Brand Simplicity and Risk,data\jmr_2000_2025\pdfs\2024\10.1177_00222437241248413.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1177_00222437241248413.json,2018,10.1509/jmr.16.0429,10.1509/jmr.16.0429,Circle of Incompetence: Sense of Understanding as an Improper Guide to Investment Risk,data\jmr_2000_2025\pdfs\2018\10.1509_jmr.16.0429.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.16.0429.json,1,"{""doi"": 1}","[{""reference_index"": 38, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmr.16.0429"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1177_00222437241248414__cites__10.1509_jmkr.41.1.46.25080,2024,10.1177/00222437241248414,10.1177/00222437241248414,The Rivalry Reference Effect: Referencing Rival (vs. Nonrival) Competitors in Public Brand Messages Increases Consumer Engagement,data\jmr_2000_2025\pdfs\2024\10.1177_00222437241248414.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1177_00222437241248414.json,2004,10.1509/jmkr.41.1.46.25080,10.1509/jmkr.41.1.46.25080,Valenced Comparisons,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.1.46.25080.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.41.1.46.25080.json,1,"{""doi"": 1}","[{""reference_index"": 31, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.41.1.46.25080"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1177_00222437241248414__cites__10.1509_jmkr.47.1.3,2024,10.1177/00222437241248414,10.1177/00222437241248414,The Rivalry Reference Effect: Referencing Rival (vs. Nonrival) Competitors in Public Brand Messages Increases Consumer Engagement,data\jmr_2000_2025\pdfs\2024\10.1177_00222437241248414.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1177_00222437241248414.json,2010,10.1509/jmkr.47.1.3,10.1509/jmkr.47.1.3,A Control Function Approach to Endogeneity in Consumer Choice Models,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.1.3.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.47.1.3.json,1,"{""doi"": 1}","[{""reference_index"": 50, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.47.1.3"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1177_00222437241248414__cites__10.1509_jmr.13.0438,2024,10.1177/00222437241248414,10.1177/00222437241248414,The Rivalry Reference Effect: Referencing Rival (vs. Nonrival) Competitors in Public Brand Messages Increases Consumer Engagement,data\jmr_2000_2025\pdfs\2024\10.1177_00222437241248414.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1177_00222437241248414.json,2014,10.1509/jmr.13.0438,10.1509/jmr.13.0438,Positioning Brands against Large Competitors to Increase Sales,data\jmr_2000_2025\pdfs\2014\10.1509_jmr.13.0438.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.13.0438.json,1,"{""doi"": 1}","[{""reference_index"": 45, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmr.13.0438"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1177_00222437241248414__cites__10.1509_jmr.14.0099,2024,10.1177/00222437241248414,10.1177/00222437241248414,The Rivalry Reference Effect: Referencing Rival (vs. Nonrival) Competitors in Public Brand Messages Increases Consumer Engagement,data\jmr_2000_2025\pdfs\2024\10.1177_00222437241248414.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1177_00222437241248414.json,2016,10.1509/jmr.14.0099,10.1509/jmr.14.0099,Investigating how Word-of-Mouth Conversations about Brands Influence Purchase and Retransmission Intentions,data\jmr_2000_2025\pdfs\2016\10.1509_jmr.14.0099.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.14.0099.json,1,"{""doi"": 1}","[{""reference_index"": 2, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmr.14.0099"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1177_00222437241248414__cites__10.1509_jmr.15.0044,2024,10.1177/00222437241248414,10.1177/00222437241248414,The Rivalry Reference Effect: Referencing Rival (vs. Nonrival) Competitors in Public Brand Messages Increases Consumer Engagement,data\jmr_2000_2025\pdfs\2024\10.1177_00222437241248414.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1177_00222437241248414.json,2016,10.1509/jmr.15.0044,10.1509/jmr.15.0044,Competitive Advantage through Engagement,data\jmr_2000_2025\pdfs\2016\10.1509_jmr.15.0044.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmr.15.0044.json,1,"{""doi"": 1}","[{""reference_index"": 40, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmr.15.0044"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1177_00222437241255057__cites__10.1509_jmkr.47.1.75,2024,10.1177/00222437241255057,10.1177/00222437241255057,Flowers and Bees: Spatial Network Effects in the Adoption of a Sharing-Economy Platform,data\jmr_2000_2025\pdfs\2024\10.1177_00222437241255057.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1177_00222437241255057.json,2010,10.1509/jmkr.47.1.75,10.1509/jmkr.47.1.75,Spatiotemporal Analysis of Imitation Behavior across New Buyers at an Online Grocery Retailer,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.1.75.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.47.1.75.json,1,"{""doi"": 1}","[{""reference_index"": 8, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.47.1.75"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
