pair_id,status,response_id,model,requested_reasoning_effort,returned_reasoning_effort,triage_decision,output_path,raw_response_path,error_path,input_tokens,output_tokens,total_tokens,error
10.1177_00222437241256372__cites__10.1509_jmkr.40.1.80.19134,ok,resp_0458b8498daa8bbb0169dc0554d92c8191a0585227bcd18534,gpt-5.4,xhigh,high,drop_obvious_mention_only,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256372__cites__10.1509_jmkr.40.1.80.19134.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256372__cites__10.1509_jmkr.40.1.80.19134.json,,2380,670,3050,
10.1177_00222437241256372__cites__10.1509_jmr.12.0379,ok,resp_0fdb437b9533f9720169dc05557d8081919748873ee96bad29,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256372__cites__10.1509_jmr.12.0379.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256372__cites__10.1509_jmr.12.0379.json,,2309,551,2860,
10.1177_00222437241256710__cites__10.1509_jmkr.37.2.203.18734,ok,resp_07643bb6b076d7da0169dc0555d94c81918f592c4a64aac288,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1509_jmkr.37.2.203.18734.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1509_jmkr.37.2.203.18734.json,,2181,382,2563,
10.1177_00222437241256710__cites__10.1509_jmkr.38.1.131.18832,ok,resp_0c105e7ece28ed210169dc0556d8908191b91320e3177c9126,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1509_jmkr.38.1.131.18832.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1509_jmkr.38.1.131.18832.json,,2169,952,3121,
10.1177_00222437241256710__cites__10.1509_jmkr.43.4.605,ok,resp_07140c0f4f43bc3a0169dc0557aef0819198477f1fe48c28ba,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1509_jmkr.43.4.605.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1509_jmkr.43.4.605.json,,2241,613,2854,
10.1177_00222437241256710__cites__10.1509_jmkr.44.1.84,ok,resp_03b6461e177772c30169dc05594dcc8191926ae1847a4aa204,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1509_jmkr.44.1.84.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1509_jmkr.44.1.84.json,,2232,857,3089,
10.1177_00222437241256710__cites__10.1509_jmkr.44.4.671,ok,resp_0fe3d0eefe9f8c2b0169dc05596e70819192c994a6128b4d6a,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1509_jmkr.44.4.671.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1509_jmkr.44.4.671.json,,2174,527,2701,
10.1177_00222437241256710__cites__10.1509_jmkr.44.4.688,ok,resp_0ff436d9e3a975220169dc055d7e0081919bc334928faad8ca,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1509_jmkr.44.4.688.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1509_jmkr.44.4.688.json,,2214,844,3058,
10.1177_00222437241256710__cites__10.1509_jmkr.48.5.799,ok,resp_094f3fe02828e7200169dc055e7a908191998c6b8377dc211b,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1509_jmkr.48.5.799.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1509_jmkr.48.5.799.json,,2168,497,2665,
10.1177_00222437241256710__cites__10.1509_jmr.07.0364,ok,resp_0755e4f9ed6c169f0169dc055ebca88191811b8115f4ae0e8b,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1509_jmr.07.0364.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1509_jmr.07.0364.json,,2126,539,2665,
10.1177_00222437241256710__cites__10.1509_jmr.10.0244,ok,resp_0d3b55bc80dd8f140169dc0560a77c81919291a20e582153c6,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1509_jmr.10.0244.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1509_jmr.10.0244.json,,2202,477,2679,
10.1177_00222437241256710__cites__10.1509_jmr.11.0169,ok,resp_01064eb7d6f1af100169dc0560d3c88191a8e570c9d3828112,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1509_jmr.11.0169.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1509_jmr.11.0169.json,,2167,571,2738,
10.1177_00222437241256710__cites__10.1509_jmr.10.0355,ok,resp_0106014e5d5171150169dc056226f48191af42938ab821c7d8,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1509_jmr.10.0355.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1509_jmr.10.0355.json,,2145,862,3007,
10.1177_00222437241256710__cites__10.1509_jmr.13.0439,ok,resp_026c07365beb0a090169dc0563c55481919a1ab40389cef8e2,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1509_jmr.13.0439.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1509_jmr.13.0439.json,,2150,589,2739,
10.1177_00222437241256710__cites__10.1509_jmr.12.0388,ok,resp_03712003271bfcfe0169dc056494cc8191b9e96ba5a58f43f6,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1509_jmr.12.0388.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1509_jmr.12.0388.json,,2076,592,2668,
10.1177_00222437241256710__cites__10.1509_jmr.14.0046,ok,resp_062c1c89b26e29140169dc056602f0819190b2b5b4a6c7705e,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1509_jmr.14.0046.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1509_jmr.14.0046.json,,2158,608,2766,
10.1177_00222437241256710__cites__10.1509_jmr.14.0234,ok,resp_0946edf8836a996c0169dc056617a081919cb3da46de379961,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1509_jmr.14.0234.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1509_jmr.14.0234.json,,2177,568,2745,
10.1177_00222437241256710__cites__10.1509_jmr.15.0319,ok,resp_088fb7fd541007990169dc05663af8819186de079868ef9889,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1509_jmr.15.0319.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1509_jmr.15.0319.json,,2058,795,2853,
10.1177_00222437241256710__cites__10.1509_jmr.15.0574,ok,resp_0cc6a8f41195c1e90169dc0566e9848191b18e50254af98ee2,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1509_jmr.15.0574.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1509_jmr.15.0574.json,,2159,486,2645,
10.1177_00222437241256710__cites__10.1509_jmr.15.0421,ok,resp_05149e51341eb6e80169dc0567244c819185a8e93ba8de726f,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1509_jmr.15.0421.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1509_jmr.15.0421.json,,2202,594,2796,
10.1177_00222437241256710__cites__10.1177_0022243718821660,ok,resp_034c9ee49e754da80169dc056936f081918d0f54448389e659,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1177_0022243718821660.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1177_0022243718821660.json,,2183,896,3079,
10.1177_00222437241256710__cites__10.1177_0022243719852959,ok,resp_0ba48731ff38b1860169dc056a9c7c819185342eb7748a93ca,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1177_0022243719852959.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1177_0022243719852959.json,,2188,563,2751,
10.1177_00222437241256710__cites__10.1177_0022243719865898,ok,resp_0c6de2a6d505f5e10169dc056afa388191a14769cdc4a2e867,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1177_0022243719865898.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1177_0022243719865898.json,,2121,702,2823,
10.1177_00222437241256710__cites__10.1177_0022243720912443,ok,resp_05455aee1e00d7770169dc056b439c8191879a3e9aed64e2ab,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1177_0022243720912443.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1177_0022243720912443.json,,2226,479,2705,
10.1177_00222437241256710__cites__10.1177_0022243720919709,ok,resp_007a950befe2b81f0169dc056c1cdc8191afb0062eedaa4988,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1177_0022243720919709.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1177_0022243720919709.json,,2213,962,3175,
10.1177_00222437241256710__cites__10.1177_0022243720947682,ok,resp_08a2c662750f2d560169dc056c5980819184088461c21e776d,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1177_0022243720947682.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1177_0022243720947682.json,,2121,900,3021,
10.1177_00222437241256710__cites__10.1177_0022243720965237,ok,resp_0d263ceb21c995a30169dc056cabb88191a4ac480646e0d9c8,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1177_0022243720965237.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1177_0022243720965237.json,,2174,638,2812,
10.1177_00222437241256710__cites__10.1177_0022243720969401,ok,resp_0125433bbfc8db580169dc056ef538819189a199fd614ae034,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1177_0022243720969401.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1177_0022243720969401.json,,2209,646,2855,
10.1177_00222437241256710__cites__10.1177_00222437211030685,ok,resp_0c834b97eb262de10169dc056edb148191b7c9bee8d408e72c,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1177_00222437211030685.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1177_00222437211030685.json,,2051,644,2695,
10.1177_00222437241256710__cites__10.1177_00222437211031243,ok,resp_0e82e277a4924eaf0169dc057055648191bbbb6c7d13fd9387,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1177_00222437211031243.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1177_00222437211031243.json,,2192,1001,3193,
10.1177_00222437241256710__cites__10.1177_0022243720972368,ok,resp_0aa7755e7b2b23100169dc057170f08191be30a4f2582426c5,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1177_0022243720972368.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1177_0022243720972368.json,,2204,548,2752,
10.1177_00222437241256710__cites__10.1177_00222437211039804,ok,resp_07daf680b63ebc170169dc0571c7348191929c12979e2a7be3,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1177_00222437211039804.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1177_00222437211039804.json,,2159,584,2743,
10.1177_00222437241256710__cites__10.1177_00222437211044472,ok,resp_0d2abbfd4ce0419c0169dc05736ee48191a3e13bf6ec42e30d,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1177_00222437211044472.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1177_00222437211044472.json,,2161,682,2843,
10.1177_00222437241256710__cites__10.1177_00222437221078606,ok,resp_030fc00fe23c84140169dc0573f55c81918b9004eb333536ad,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1177_00222437221078606.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1177_00222437221078606.json,,2217,779,2996,
10.1177_00222437241256710__cites__10.1177_00222437221100217,ok,resp_094314f45c767fba0169dc05742fe88191b16dc3ef36653255,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1177_00222437221100217.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1177_00222437221100217.json,,2182,575,2757,
10.1177_00222437241256710__cites__10.1177_00222437221140052,ok,resp_0695d4a37734409f0169dc05743a348191b38c681e8fe681b3,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1177_00222437221140052.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1177_00222437221140052.json,,2146,605,2751,
10.1177_00222437241256710__cites__10.1177_00222437221128503,ok,resp_0f59c7f6ab18408b0169dc0575488481918385df089508a3fe,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1177_00222437221128503.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1177_00222437221128503.json,,2164,655,2819,
10.1177_00222437241256710__cites__10.1177_00222437221141053,ok,resp_01d24f8a322047c70169dc0575e0d0819194cdf0577926ee9a,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1177_00222437221141053.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1177_00222437221141053.json,,2029,415,2444,
10.1177_00222437241256710__cites__10.1177_00222437221147088,ok,resp_0d296b1d00167e420169dc057623388191b4e3ec96177f6cb0,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1177_00222437221147088.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1177_00222437221147088.json,,2296,523,2819,
10.1177_00222437241256710__cites__10.1177_00222437221151039,ok,resp_0fa406d9a075abc50169dc05766dac819187424719ad49758d,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1177_00222437241256710__cites__10.1177_00222437221151039.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1177_00222437241256710__cites__10.1177_00222437221151039.json,,2214,719,2933,
