citing_official_year,citing_resolved_doi,citing_title,cited_official_year,cited_resolved_doi,cited_title,matched_reference_count,match_type_breakdown
2023,10.1177/00222437221116058,Paralanguage Classifier (PARA): An Algorithm for Automatic Coding of Paralinguistic Nonverbal Parts of Speech in Text,2022,10.1177/00222437211052500,Attribute Sentiment Scoring with Online Text Reviews: Accounting for Language Structure and Missing Attributes,1,"{""doi"": 1}"
2023,10.1177/00222437221116058,Paralanguage Classifier (PARA): An Algorithm for Automatic Coding of Paralinguistic Nonverbal Parts of Speech in Text,2022,10.1177/00222437221078606,The Power of Profanity: The Meaning and Impact of Swear Words in Word of Mouth,1,"{""doi"": 1}"
2023,10.1177/00222437221116058,Paralanguage Classifier (PARA): An Algorithm for Automatic Coding of Paralinguistic Nonverbal Parts of Speech in Text,2006,10.1509/jmkr.43.3.345,The Effect of Word of Mouth on Sales: Online Book Reviews,1,"{""doi"": 1}"
2023,10.1177/00222437221116058,Paralanguage Classifier (PARA): An Algorithm for Automatic Coding of Paralinguistic Nonverbal Parts of Speech in Text,2012,10.1509/jmr.10.0353,What Makes Online Content Viral?,1,"{""doi"": 1}"
2023,10.1177/00222437221116058,Paralanguage Classifier (PARA): An Algorithm for Automatic Coding of Paralinguistic Nonverbal Parts of Speech in Text,2015,10.1509/jmr.11.0448,Measuring and Managing Consumer Sentiment in an Online Community Environment,1,"{""doi"": 1}"
2023,10.1177/00222437221116058,Paralanguage Classifier (PARA): An Algorithm for Automatic Coding of Paralinguistic Nonverbal Parts of Speech in Text,2014,10.1509/jmr.12.0424,Listening in on Social Media: A Joint Model of Sentiment and Venue Format Choice,1,"{""doi"": 1}"
2023,10.1177/00222437221116058,Paralanguage Classifier (PARA): An Algorithm for Automatic Coding of Paralinguistic Nonverbal Parts of Speech in Text,2014,10.1509/jmr.13.0209,"Reviews without a Purchase: Low Ratings, Loyal Customers, and Deception",1,"{""doi"": 1}"
2023,10.1177/00222437221116058,Paralanguage Classifier (PARA): An Algorithm for Automatic Coding of Paralinguistic Nonverbal Parts of Speech in Text,2014,10.1509/jmr.13.0238,Broadcasting and Narrowcasting: How Audience Size Affects What People Share,1,"{""doi"": 1}"
2023,10.1177/00222437221116058,Paralanguage Classifier (PARA): An Algorithm for Automatic Coding of Paralinguistic Nonverbal Parts of Speech in Text,2016,10.1509/jmr.14.0224,"Does Sparing the Rod Spoil the Child? How Praising, Scolding, and an Assertive Tone Can Encourage Desired Behaviors",1,"{""doi"": 1}"
2023,10.1177/00222437221116058,Paralanguage Classifier (PARA): An Algorithm for Automatic Coding of Paralinguistic Nonverbal Parts of Speech in Text,2017,10.1509/jmr.14.0300,Sounds Big: The Effects of Acoustic Pitch on Product Perceptions,1,"{""doi"": 1}"
2023,10.1177/00222437221116058,Paralanguage Classifier (PARA): An Algorithm for Automatic Coding of Paralinguistic Nonverbal Parts of Speech in Text,2017,10.1509/jmr.15.0248,How Language Shapes Word of Mouth's Impact,1,"{""doi"": 1}"
2023,10.1177/00222437221116058,Paralanguage Classifier (PARA): An Algorithm for Automatic Coding of Paralinguistic Nonverbal Parts of Speech in Text,2017,10.1509/jmr.15.0443,Building Agent-Based Decision Support Systems for Word-of-Mouth Programs: A Freemium Application,1,"{""doi"": 1}"
2023,10.1177/00222437221116058,Paralanguage Classifier (PARA): An Algorithm for Automatic Coding of Paralinguistic Nonverbal Parts of Speech in Text,2018,10.1509/jmr.16.0118,(I'm) Happy to Help (You): The Impact of Personal Pronoun Use in Customer–Firm Interactions,1,"{""doi"": 1}"
2023,10.1177/00222437221117113,"I Will Get a Reward, Too: When Disclosing the Referrer Reward Increases Referring",2020,10.1177/0022243719888440,Why Prosocial Referral Incentives Work: The Interplay of Reputational Benefits and Action Costs,1,"{""doi"": 1}"
2023,10.1177/00222437221117113,"I Will Get a Reward, Too: When Disclosing the Referrer Reward Increases Referring",2018,10.1509/jmr.14.0653,How Customer Referral Programs Turn Social Capital into Economic Capital,1,"{""doi"": 1}"
2023,10.1177/00222437221118856,Examining the Efficacy of Time Scarcity Marketing Promotions in Online Retail,2008,10.1509/jmkr.45.4.462,Anytime versus Only: Mind-Sets Moderate the Effect of Expansive versus Restrictive Frames on Promotion Evaluation,1,"{""doi"": 1}"
2023,10.1177/00222437221118856,Examining the Efficacy of Time Scarcity Marketing Promotions in Online Retail,2011,10.1509/jmkr.48.3.486,Effects of Social and Temporal Distance on Consumers' Responses to Peer Recommendations,1,"{""doi"": 1}"
2023,10.1177/00222437221118856,Examining the Efficacy of Time Scarcity Marketing Promotions in Online Retail,2015,10.1509/jmr.13.0451,Scarcity Polarizes Preferences: The Impact on Choice among Multiple Items in a Product Class,1,"{""doi"": 1}"
2023,10.1177/00222437221120404,Phone and Self: How Smartphone Use Increases Preference for Uniqueness,2018,10.1177/0022243718810801,Egocentric Improvement Evaluations: Change in the Self as an Anchor for Brand Improvement Judgments,1,"{""doi"": 1}"
2023,10.1177/00222437221120404,Phone and Self: How Smartphone Use Increases Preference for Uniqueness,2019,10.1177/0022243718815429,Selectively Emotional: How Smartphone Use Changes User-Generated Content,1,"{""doi"": 1}"
2023,10.1177/00222437221120404,Phone and Self: How Smartphone Use Increases Preference for Uniqueness,2019,10.1177/0022243719834514,In Mobile We Trust: The Effects of Mobile Versus Nonmobile Reviews on Consumer Purchase Intentions,1,"{""doi"": 1}"
2023,10.1177/00222437221120404,Phone and Self: How Smartphone Use Increases Preference for Uniqueness,2009,10.1509/jmkr.46.5.682,"Me, Myself, and My Choices: The Influence of Private Self-Awareness on Choice",1,"{""doi"": 1}"
2023,10.1177/00222437221120404,Phone and Self: How Smartphone Use Increases Preference for Uniqueness,2010,10.1509/jmkr.47.5.920,Shaping Customer Satisfaction through Self-Awareness Cues,1,"{""doi"": 1}"
2023,10.1177/00222437221120404,Phone and Self: How Smartphone Use Increases Preference for Uniqueness,2011,10.1509/jmkr.48.2.381,Shaping Consumer Imaginations: The Role of Self-Focused Attention in Product Evaluations,1,"{""doi"": 1}"
2023,10.1177/00222437221120404,Phone and Self: How Smartphone Use Increases Preference for Uniqueness,2011,10.1509/jmkr.48.4.755,Multiple Routes to Self- versus Other-Expression in Consumer Choice,1,"{""doi"": 1}"
2023,10.1177/00222437221120404,Phone and Self: How Smartphone Use Increases Preference for Uniqueness,2013,10.1509/jmr.12.0439,Beating the Market: The Allure of Unintended Value,1,"{""doi"": 1}"
2023,10.1177/00222437221120404,Phone and Self: How Smartphone Use Increases Preference for Uniqueness,2018,10.1509/jmr.15.0080,"Mirror, Mirror on the Retail Wall: Self-Focused Attention Promotes Reliance on Feelings in Consumer Decisions",1,"{""doi"": 1}"
2023,10.1177/00222437221122994,Intransitivity of Consumer Preferences for Privacy,2000,10.1509/jmkr.37.4.427.18796,The Effects of Incomplete Information on Consumer Choice,1,"{""doi"": 1}"
2023,10.1177/00222437221122994,Intransitivity of Consumer Preferences for Privacy,2002,10.1509/jmkr.39.2.228.19086,Measuring Consumers' Willingness to Pay at the Point of Purchase,1,"{""doi"": 1}"
2023,10.1177/00222437221122994,Intransitivity of Consumer Preferences for Privacy,2012,10.1509/jmr.09.0215,The Impact of Relative Standards on the Propensity to Disclose,1,"{""doi"": 1}"
2023,10.1177/00222437221122994,Intransitivity of Consumer Preferences for Privacy,2014,10.1509/jmr.10.0355,"Social Networks, Personalized Advertising, and Privacy Controls",1,"{""doi"": 1}"
2023,10.1177/00222437221122994,Intransitivity of Consumer Preferences for Privacy,2013,10.1509/jmr.11.0503,When Does Retargeting Work? Information Specificity in Online Advertising,1,"{""doi"": 1}"
2023,10.1177/00222437221123969,It’s the Effort That Counts: The Effect of Self-Control on Goal Progress Perceptions,2006,10.1509/jmkr.43.1.39,"The Goal-Gradient Hypothesis Resurrected: Purchase Acceleration, Illusionary Goal Progress, and Customer Retention",1,"{""doi"": 1}"
2023,10.1177/00222437221123969,It’s the Effort That Counts: The Effect of Self-Control on Goal Progress Perceptions,2006,10.1509/jmkr.43.2.259,Licensing Effect in Consumer Choice,1,"{""doi"": 1}"
2023,10.1177/00222437221123969,It’s the Effort That Counts: The Effect of Self-Control on Goal Progress Perceptions,2007,10.1509/jmkr.44.3.370,The Shopping Momentum Effect,1,"{""doi"": 1}"
2023,10.1177/00222437221123969,It’s the Effort That Counts: The Effect of Self-Control on Goal Progress Perceptions,2010,10.1509/jmkr.47.5.910,Trade-Offs and Depletion in Choice,1,"{""doi"": 1}"
2023,10.1177/00222437221123969,It’s the Effort That Counts: The Effect of Self-Control on Goal Progress Perceptions,2011,10.1509/jmr.10.0063,Motivational Consequences of Perceived Velocity in Consumer Goal Pursuit,1,"{""doi"": 1}"
2023,10.1177/00222437221123969,It’s the Effort That Counts: The Effect of Self-Control on Goal Progress Perceptions,2012,10.1509/jmr.10.0490,Self-Signaling and the Costs and Benefits of Temptation in Consumer Choice,1,"{""doi"": 1}"
2023,10.1177/00222437221123969,It’s the Effort That Counts: The Effect of Self-Control on Goal Progress Perceptions,2015,10.1509/jmr.13.0014,Climbing the Wrong Ladder: The Mismatch between Consumers' Preference for Subgoal Sequences and Actual Goal Performance,1,"{""doi"": 1}"
2023,10.1177/00222437221124857,"Does Company Size Shape Product Quality Inferences? Larger Companies Make Better High-Tech Products, but Smaller Companies Make Better Low-Tech Products",2000,10.1509/jmkr.37.3.331.18780,A Connectionist Model of Brand–Quality Associations,1,"{""doi"": 1}"
2023,10.1177/00222437221124857,"Does Company Size Shape Product Quality Inferences? Larger Companies Make Better High-Tech Products, but Smaller Companies Make Better Low-Tech Products",2001,10.1509/jmkr.38.3.349.18865,The Role of Market Efficiency Intuitions in Consumer Choice: A Case of Compensatory Inferences,1,"{""doi"": 1}"
2023,10.1177/00222437221124857,"Does Company Size Shape Product Quality Inferences? Larger Companies Make Better High-Tech Products, but Smaller Companies Make Better Low-Tech Products",2001,10.1509/jmkr.38.3.362.18861,Why Some New Products are More Successful than Others,1,"{""doi"": 1}"
2023,10.1177/00222437221124857,"Does Company Size Shape Product Quality Inferences? Larger Companies Make Better High-Tech Products, but Smaller Companies Make Better Low-Tech Products",2009,10.1509/jmkr.46.2.135,Does Quality Win? Network Effects versus Quality in High-Tech Markets,1,"{""doi"": 1}"
2023,10.1177/00222437221124857,"Does Company Size Shape Product Quality Inferences? Larger Companies Make Better High-Tech Products, but Smaller Companies Make Better Low-Tech Products",2014,10.1509/jmr.11.0022,Authenticity is Contagious: Brand Essence and the Original Source of Production,1,"{""doi"": 1}"
2023,10.1177/00222437221124857,"Does Company Size Shape Product Quality Inferences? Larger Companies Make Better High-Tech Products, but Smaller Companies Make Better Low-Tech Products",2014,10.1509/jmr.12.0407,A Reference-Dependent Model of the Price–Quality Heuristic,1,"{""doi"": 1}"
2023,10.1177/00222437221124857,"Does Company Size Shape Product Quality Inferences? Larger Companies Make Better High-Tech Products, but Smaller Companies Make Better Low-Tech Products",2013,10.1509/jmr.12.0420,"Spotlights, Floodlights, and the Magic Number Zero: Simple Effects Tests in Moderated Regression",1,"{""doi"": 1}"
2023,10.1177/00222437221124857,"Does Company Size Shape Product Quality Inferences? Larger Companies Make Better High-Tech Products, but Smaller Companies Make Better Low-Tech Products",2014,10.1509/jmr.13.0438,Positioning Brands against Large Competitors to Increase Sales,1,"{""doi"": 1}"
2023,10.1177/00222437221126917,Feeling Good or Feeling Right: Sustaining Negative Emotion After Exposure to Human Suffering,2003,10.1509/jmkr.40.3.310.19238,Measuring the Hedonic and Utilitarian Dimensions of Consumer Attitude,1,"{""doi"": 1}"
2023,10.1177/00222437221126917,Feeling Good or Feeling Right: Sustaining Negative Emotion After Exposure to Human Suffering,2006,10.1509/jmkr.43.2.259,Licensing Effect in Consumer Choice,1,"{""doi"": 1}"
2023,10.1177/00222437221126917,Feeling Good or Feeling Right: Sustaining Negative Emotion After Exposure to Human Suffering,2009,10.1509/jmkr.46.1.66,Emotional Accounting: How Feelings about Money Influence Consumer Choice,1,"{""doi"": 1}"
2023,10.1177/00222437221126917,Feeling Good or Feeling Right: Sustaining Negative Emotion After Exposure to Human Suffering,2010,10.1509/jmkr.47.6.1090,Price-Framing Effects on the Purchase of Hedonic and Utilitarian Bundles,1,"{""doi"": 1}"
2023,10.1177/00222437221128255,When Payments Go Social: The Use of Person-to-Person Payment Methods Attenuates the Endowment Effect,2021,10.1177/0022243721992056,The Role of Gender in Pay-What-You-Want Contexts,1,"{""doi"": 1}"
2023,10.1177/00222437221128255,When Payments Go Social: The Use of Person-to-Person Payment Methods Attenuates the Endowment Effect,2005,10.1509/jmkr.42.2.119.62292,The Boundaries of Loss Aversion,1,"{""doi"": 1}"
2023,10.1177/00222437221128255,When Payments Go Social: The Use of Person-to-Person Payment Methods Attenuates the Endowment Effect,2012,10.1509/jmr.09.0103,A Reference Price Theory of the Endowment Effect,1,"{""doi"": 1}"
2023,10.1177/00222437221128255,When Payments Go Social: The Use of Person-to-Person Payment Methods Attenuates the Endowment Effect,2013,10.1509/jmr.12.0420,"Spotlights, Floodlights, and the Magic Number Zero: Simple Effects Tests in Moderated Regression",1,"{""doi"": 1}"
2023,10.1177/00222437221128576,Paying Twice for Aesthetic Customization? The Negative Effect of Uniqueness on a Product's Resale Value,2020,10.1177/0022243720943191,Customization in Luxury Brands: Can Valentino Get Personal?,1,"{""doi"": 1}"
2023,10.1177/00222437221128576,Paying Twice for Aesthetic Customization? The Negative Effect of Uniqueness on a Product's Resale Value,2021,10.1177/00222437211030685,Feeling Lonely Increases Interest in Previously Owned Products,1,"{""doi"": 1}"
2023,10.1177/00222437221128576,Paying Twice for Aesthetic Customization? The Negative Effect of Uniqueness on a Product's Resale Value,2005,10.1509/jmkr.42.2.219.62293,Marketing Mass-Customized Products: Striking a Balance between Utility and Complexity,1,"{""doi"": 1}"
2023,10.1177/00222437221128576,Paying Twice for Aesthetic Customization? The Negative Effect of Uniqueness on a Product's Resale Value,2017,10.1509/jmr.14.0293,The Self-Expressive Customization of a Product Can Improve Performance,1,"{""doi"": 1}"
2023,10.1177/00222437221130712,"The Effects of Digital Textbooks on Students’ Academic Performance, Academic Interest, and Learning Skills",2000,10.1509/jmkr.37.3.363.18779,Internet Recommendation Systems,1,"{""doi"": 1}"
2023,10.1177/00222437221130712,"The Effects of Digital Textbooks on Students’ Academic Performance, Academic Interest, and Learning Skills",2003,10.1509/jmkr.40.2.131.19224,E-Customization,1,"{""doi"": 1}"
2023,10.1177/00222437221130712,"The Effects of Digital Textbooks on Students’ Academic Performance, Academic Interest, and Learning Skills",2006,10.1509/jmkr.43.3.355,Leveraging Missing Ratings to Improve Online Recommendation Systems,1,"{""doi"": 1}"
2023,10.1177/00222437221130712,"The Effects of Digital Textbooks on Students’ Academic Performance, Academic Interest, and Learning Skills",2012,10.1509/jmr.08.0499,Does Online Community Participation Foster Risky Financial Behavior?,1,"{""doi"": 1}"
