pair_id,status,response_id,model,requested_reasoning_effort,returned_reasoning_effort,api_key_slot,citation_substance,relation_type,output_path,raw_response_path,error_path,input_tokens,output_tokens,total_tokens,error
10.1177_00222437221116058__cites__10.1177_0022243719852959,ok,resp_01566c08572d9e3f0169dc18bb08fc8191a926ba85a4be44a6,gpt-5.4,xhigh,high,1,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221116058__cites__10.1177_0022243719852959.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221116058__cites__10.1177_0022243719852959.json,,31411,1299,32710,
10.1177_00222437221128576__cites__10.1177_0022243720943191,ok,resp_0d8ff3ee5d9a9e140169dc18d3892c8191995c80ad923ecac0,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221128576__cites__10.1177_0022243720943191.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221128576__cites__10.1177_0022243720943191.json,,34019,767,34786,
10.1177_00222437221130722__cites__10.1509_jmr.12.0106,ok,resp_00929cf405dced3f0169dc18dcb4088191bd804765ddc33268,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221130722__cites__10.1509_jmr.12.0106.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221130722__cites__10.1509_jmr.12.0106.json,,32409,557,32966,
10.1177_00222437221131562__cites__10.1509_jmkr.2005.42.3.278,ok,resp_0ce86e7ee8127e110169dc18dbb13881919276b49e1d7cc7d8,gpt-5.4,xhigh,high,2,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221131562__cites__10.1509_jmkr.2005.42.3.278.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221131562__cites__10.1509_jmkr.2005.42.3.278.json,,33487,617,34104,
10.1177_00222437221120404__cites__10.1509_jmr.12.0439,ok,resp_073cc9343df5eea40169dc18c7d5488191b45a93baab7b8761,gpt-5.4,xhigh,high,2,substantive,applies,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221120404__cites__10.1509_jmr.12.0439.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221120404__cites__10.1509_jmr.12.0439.json,,25678,1072,26750,
10.1177_00222437221123969__cites__10.1509_jmkr.43.2.259,ok,resp_0a5e40ab353451ae0169dc18c66d88819189b1413902758465,gpt-5.4,xhigh,high,0,substantive,foundational_for,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221123969__cites__10.1509_jmkr.43.2.259.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221123969__cites__10.1509_jmkr.43.2.259.json,,26202,1110,27312,
10.1177_00222437221107593__cites__10.1177_00222437211002818,ok,resp_0bb68d28ff137cf10169dc1899c7b48191903b62cd440f6ebd,gpt-5.4,xhigh,high,0,substantive,extends,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221107593__cites__10.1177_00222437211002818.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221107593__cites__10.1177_00222437211002818.json,,34905,2040,36945,
10.1177_00222437221116034__cites__10.1177_0022243718802845,ok,resp_017ea6e324268e420169dc18b0a5c081919c5b6059dfc3e438,gpt-5.4,xhigh,high,0,substantive,applies,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221116034__cites__10.1177_0022243718802845.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221116034__cites__10.1177_0022243718802845.json,,29063,1576,30639,
10.1177_00222437221124857__cites__10.1509_jmr.12.0420,ok,resp_0acc9addb462a7af0169dc18dab6a88191b7d8e3be32566ab4,gpt-5.4,xhigh,high,1,substantive,applies,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221124857__cites__10.1509_jmr.12.0420.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221124857__cites__10.1509_jmr.12.0420.json,,36621,670,37291,
10.1177_00222437221123969__cites__10.1509_jmkr.47.5.910,ok,resp_0d382723dbb7581f0169dc18c761608191a23e4be91239789d,gpt-5.4,xhigh,high,2,substantive,foundational_for,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221123969__cites__10.1509_jmkr.47.5.910.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221123969__cites__10.1509_jmkr.47.5.910.json,,26308,1117,27425,
10.1177_00222437221108891__cites__10.1509_jmr.12.0335,ok,resp_0a112b6df3b5e4800169dc18a1371c8191b61196912eb8f9fe,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221108891__cites__10.1509_jmr.12.0335.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221108891__cites__10.1509_jmr.12.0335.json,,33716,1922,35638,
10.1177_00222437221131047__cites__10.1509_jmr.13.0451,ok,resp_0e425fc8be7cb2790169dc18dde6908191a709e8f922c1ca69,gpt-5.4,xhigh,high,1,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221131047__cites__10.1509_jmr.13.0451.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221131047__cites__10.1509_jmr.13.0451.json,,30137,674,30811,
10.1177_00222437221128576__cites__10.1509_jmr.14.0293,ok,resp_04422fc19b7723710169dc18dafe9081918457d1008bc46573,gpt-5.4,xhigh,high,2,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221128576__cites__10.1509_jmr.14.0293.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221128576__cites__10.1509_jmr.14.0293.json,,34113,741,34854,
10.1177_00222437221110460__cites__10.1509_jmkr.48.1.13,ok,resp_09b3e2b2d3f4338a0169dc18ae7740819193483e0af7474e45,gpt-5.4,xhigh,high,2,substantive,extends,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221110460__cites__10.1509_jmkr.48.1.13.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221110460__cites__10.1509_jmkr.48.1.13.json,,40613,1657,42270,
10.1177_00222437221128255__cites__10.1509_jmkr.42.2.119.62292,ok,resp_0bd0d7d4e0843ee80169dc18d599288191bd947ffdeea3eac1,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221128255__cites__10.1509_jmkr.42.2.119.62292.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221128255__cites__10.1509_jmkr.42.2.119.62292.json,,28746,831,29577,
10.1177_00222437221122994__cites__10.1509_jmkr.39.2.228.19086,ok,resp_080bfac464699b3e0169dc18c6609c8191bd29df635c264b8b,gpt-5.4,xhigh,high,2,substantive,applies,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221122994__cites__10.1509_jmkr.39.2.228.19086.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221122994__cites__10.1509_jmkr.39.2.228.19086.json,,28924,1083,30007,
10.1177_00222437221108891__cites__10.1177_00222437211034513,ok,resp_0d75b3aaa916f9c70169dc18a2ebe481919130b4e8334f321c,gpt-5.4,xhigh,high,0,substantive,foundational_for,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221108891__cites__10.1177_00222437211034513.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221108891__cites__10.1177_00222437211034513.json,,33634,1861,35495,
10.1177_00222437221124857__cites__10.1509_jmkr.38.3.349.18865,ok,resp_089ca1f1c904721f0169dc18ca99cc8191897b0c797d2b7341,gpt-5.4,xhigh,high,1,substantive,extends,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221124857__cites__10.1509_jmkr.38.3.349.18865.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221124857__cites__10.1509_jmkr.38.3.349.18865.json,,36576,1092,37668,
10.1177_00222437221134115__cites__10.1509_jmr.10.0219,ok,resp_034ba91f138679200169dc18e3dc6481919f52632a3e759add,gpt-5.4,xhigh,high,2,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221134115__cites__10.1509_jmr.10.0219.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221134115__cites__10.1509_jmr.10.0219.json,,32885,644,33529,
10.1177_00222437221116034__cites__10.1509_jmkr.40.4.375.19385,ok,resp_0ed243b1cb9217c90169dc18acbe4c8191b0cedf47702a1d48,gpt-5.4,xhigh,high,2,substantive,foundational_for,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221116034__cites__10.1509_jmkr.40.4.375.19385.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221116034__cites__10.1509_jmkr.40.4.375.19385.json,,29038,1781,30819,
10.1177_00222437221131562__cites__10.1509_jmkr.44.4.529,ok,resp_0ae959bf7f34319f0169dc18dc0af881918c54237975b84db3,gpt-5.4,xhigh,high,1,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221131562__cites__10.1509_jmkr.44.4.529.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221131562__cites__10.1509_jmkr.44.4.529.json,,33517,778,34295,
10.1177_00222437221135188__cites__10.1509_jmr.13.0023,ok,resp_0d9575a06f9b5a460169dc18e8011481919e183c416343c75c,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221135188__cites__10.1509_jmr.13.0023.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221135188__cites__10.1509_jmr.13.0023.json,,31558,561,32119,
10.1177_00222437221136491__cites__10.1177_0022243720986546,ok,resp_085c1153377d8e970169dc18eb1b788191952e0e88fc926bad,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221136491__cites__10.1177_0022243720986546.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221136491__cites__10.1177_0022243720986546.json,,33828,535,34363,
10.1177_00222437221140052__cites__10.1177_0022243718813987,ok,resp_035a601452a2dd050169dc18ef634c819187331ce76f60c222,gpt-5.4,xhigh,high,2,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221140052__cites__10.1177_0022243718813987.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221140052__cites__10.1177_0022243718813987.json,,32965,442,33407,
10.1177_00222437221130722__cites__10.1509_jmkr.40.3.249.19241,ok,resp_0e7135111e65c26d0169dc18e28f78819187753a4b464025b9,gpt-5.4,xhigh,high,1,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221130722__cites__10.1509_jmkr.40.3.249.19241.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221130722__cites__10.1509_jmkr.40.3.249.19241.json,,32415,703,33118,
10.1177_00222437221131568__cites__10.1509_jmkr.37.2.215.18729,ok,resp_040c48b7ef485e300169dc18df7c90819189a24ba98f7cf97a,gpt-5.4,xhigh,high,2,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221131568__cites__10.1509_jmkr.37.2.215.18729.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221131568__cites__10.1509_jmkr.37.2.215.18729.json,,34703,778,35481,
10.1177_00222437221134115__cites__10.1177_0022243718815429,ok,resp_0a725a993c80c7d00169dc18e2b4c081919b25dfeed556dc0a,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221134115__cites__10.1177_0022243718815429.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221134115__cites__10.1177_0022243718815429.json,,32880,704,33584,
10.1177_00222437221131568__cites__10.1509_jmkr.37.2.203.18734,ok,resp_089f285e099690750169dc18ecf6588191aa1176ce69f54de5,gpt-5.4,xhigh,high,1,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221131568__cites__10.1509_jmkr.37.2.203.18734.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221131568__cites__10.1509_jmkr.37.2.203.18734.json,,34697,539,35236,
10.1177_00222437221131568__cites__10.1177_0022243718813331,ok,resp_0ca284e6912698500169dc18e94318819181ffec7173b1635e,gpt-5.4,xhigh,high,2,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221131568__cites__10.1177_0022243718813331.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221131568__cites__10.1177_0022243718813331.json,,34662,582,35244,
10.1177_00222437221134115__cites__10.1509_jmkr.42.2.157.62287,ok,resp_0ca2849903d17c940169dc18e050e8819185a152a41d9ba6a6,gpt-5.4,xhigh,high,1,substantive,applies,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221134115__cites__10.1509_jmkr.42.2.157.62287.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221134115__cites__10.1509_jmkr.42.2.157.62287.json,,32971,809,33780,
10.1177_00222437221136491__cites__10.1509_jmr.15.0206,ok,resp_0a7c5805e1695f240169dc18eb3abc81919d0eeb4053ecc568,gpt-5.4,xhigh,high,1,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221136491__cites__10.1509_jmr.15.0206.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221136491__cites__10.1509_jmr.15.0206.json,,33829,586,34415,
10.1177_00222437221134115__cites__10.1509_jmkr.2005.42.3.333,ok,resp_0b8cc7c8f7c6a9120169dc18e922388191a9a13b96e5310c95,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221134115__cites__10.1509_jmkr.2005.42.3.333.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221134115__cites__10.1509_jmkr.2005.42.3.333.json,,32953,662,33615,
10.1177_00222437221128255__cites__10.1177_0022243721992056,ok,resp_05af2461b0d87e770169dc18d337d881918ac2bc1e2434b741,gpt-5.4,xhigh,high,0,substantive,extends,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221128255__cites__10.1177_0022243721992056.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221128255__cites__10.1177_0022243721992056.json,,28758,1105,29863,
10.1177_00222437221134237__cites__10.1509_jmkr.46.5.584,ok,resp_046090755418bc1b0169dc18f0166481918c403e20d3cb2052,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221134237__cites__10.1509_jmkr.46.5.584.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221134237__cites__10.1509_jmkr.46.5.584.json,,36867,479,37346,
10.1177_00222437221131562__cites__10.1509_jmr.10.0444,ok,resp_06041fc4c8dea9bc0169dc18e8e4208191a4b78bd22eb21568,gpt-5.4,xhigh,high,2,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1177_00222437221131562__cites__10.1509_jmr.10.0444.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1177_00222437221131562__cites__10.1509_jmr.10.0444.json,,33475,655,34130,
